Id,SalePrice
1564,165580.99250330197
1565,142720.9508771955
1566,238015.86148911744
1567,76037.91151197524
1568,236225.06286866998
1569,139865.11988940605
1570,138343.6203889215
1571,121883.28274473976
1572,147676.95487988458
1573,229565.79057818858
1574,105628.1019576725
1575,216969.37666527394
1576,237822.12239027742
1577,184551.7664062064
1578,140118.6694809662
1579,148364.73371225386
1580,185283.59539516637
1581,147896.66289145753
1582,128705.9918392325
1583,344516.20365940605
1584,232151.7641251399
1585,144201.3881827297
1586,80419.49872718813
1587,98543.90178212323
1588,149434.18039821307
1589,106103.88100385459
1590,133019.77396260342
1591,104558.37810515644
1592,129996.72398068887
1593,118253.04381739415
1594,130795.40250470975
1595,110817.89078718211
1596,222100.85118442026
1597,196023.90463289298
1598,191914.3512489657
1599,165022.38467113033
1600,169919.70945863414
1601,67755.02451446967
1602,115194.55208366216
1603,65234.44134098454
1604,273226.3665722434
1605,243837.7158347252
1606,164778.424706839
1607,166866.99420034947
1608,214637.135175316
1609,188643.99473819486
1610,158738.71512713033
1611,141282.02905286432
1612,173251.23064292615
1613,174630.15418803113
1614,123023.71468575156
1615,93070.0615161143
1616,82170.03623896823
1617,91956.87895712635
1618,117615.4412659264
1619,140807.7023318459
1620,169971.9933768311
1621,137066.5808486929
1622,142714.14542711503
1623,276837.3179496728
1624,215556.35985939996
1625,123846.84349000234
1626,168053.4551070943
1627,190262.8050765533
1628,275800.27649672126
1629,172170.4863811557
1630,396256.2109080387
1631,208863.97765475814
1632,245326.39610942872
1633,172374.00602489535
1634,183836.07790705774
1635,178118.2385286527
1636,156457.29664759853
1637,194451.88589439134
1638,195591.71740653878
1639,182329.9745688262
1640,252676.4393451686
1641,171589.5268492347
1642,230148.75717601713
1643,221477.79913127926
1644,225678.69487021558
1645,210178.03177565872
1646,156046.12966042987
1647,154049.45209958183
1648,136232.26032347663
1649,140791.66894629734
1650,122187.64226934158
1651,120344.67686777089
1652,98376.93021125297
1653,96057.79198852203
1654,146462.00810195645
1655,137340.76342481398
1656,150699.89344449682
1657,147643.35805869987
1658,149441.30629685134
1659,125443.84725669467
1660,156748.4658624835
1661,501502.4559053279
1662,414116.6785062611
1663,402661.256581702
1664,553125.5714954409
1665,307612.8623899122
1666,329196.6011724514
1667,379730.66126119136
1668,357850.37352652114
1669,299760.4967640962
1670,353852.1073507493
1671,272638.1698012655
1672,445969.52746037865
1673,308472.8573775151
1674,253908.54105507978
1675,199261.18478061268
1676,194400.55753120955
1677,215488.88062943867
1678,500145.5994848105
1679,423456.45854856144
1680,340033.1390615418
1681,250665.27005163464
1682,301945.304726153
1683,191451.56978796076
1684,174917.06534616154
1685,175507.98081033997
1686,168003.08586441493
1687,170510.63194884965
1688,186191.29677949162
1689,187029.0692315178
1690,191081.20643379592
1691,181392.31503395684
1692,248850.0831911812
1693,171421.4994508045
1694,178752.94480797186
1695,167654.77243488724
1696,284983.17241469806
1697,169533.35250386308
1698,347234.64824376913
1699,329745.1703173271
1700,251890.88233020267
1701,271682.4650841573
1702,250639.23244240365
1703,248391.83035248384
1704,283323.0178664501
1705,228284.96600660554
1706,348065.1270646681
1707,216325.70851833405
1708,215734.43155402242
1709,265529.4177535258
1710,215000.898023727
1711,257930.76435446637
1712,264447.79299222265
1713,268368.69369986095
1714,215545.90898017125
1715,199261.71257365917
1716,174040.57204591544
1717,169995.81993211707
1718,133912.07421680272
1719,199875.40870715477
1720,241225.4883244441
1721,161576.9235779953
1722,123508.82037529524
1723,154065.29492714113
1724,213134.53394388926
1725,238093.8391289245
1726,192890.63898442528
1727,166505.27896920408
1728,177798.81330320818
1729,160851.79204574935
1730,154354.08364634786
1731,114159.44060572324
1732,125665.3656609122
1733,122309.43030224196
1734,124728.3016943462
1735,132626.82102324485
1736,109982.79080750367
1737,292548.91794830124
1738,231247.1552137294
1739,282538.19617998326
1740,228344.2895111819
1741,189903.13843514174
1742,172374.00602489535
1743,173690.02616098544
1744,286874.12896727206
1745,219899.50155783683
1746,187568.13499524136
1747,218846.5056255681
1748,230849.0294235435
1749,154451.57673011578
1750,137295.268431298
1751,245969.0331381576
1752,120450.88976461078
1753,144667.4573898548
1754,194887.3813479571
1755,167897.14073773118
1756,128930.41589730103
1757,121670.13763727812
1758,153911.48568956918
1759,154643.48719389248
1760,161885.26071919347
1761,145659.0877189825
1762,182203.68201511633
1763,166980.23644197205
1764,111217.43440860434
1765,147548.19944175682
1766,185848.3891243836
1767,221864.52365494776
1768,145279.85307480866
1769,166634.10545187086
1770,151813.34275790112
1771,128960.90041205786
1772,136391.5093343668
1773,128477.43674272754
1774,146579.44940426273
1775,139084.05375762138
1776,124454.50412844334
1777,114695.62766062567
1778,138000.49036687685
1779,114615.17564222659
1780,166634.10545187086
1781,128234.56431923065
1782,99212.87094604663
1783,138556.91216876844
1784,99802.88528022835
1785,119639.83570488318
1786,148047.49698732566
1787,155807.16100269256
1788,59191.19852844184
1789,87800.87754848396
1790,79406.50689392611
1791,180267.01731223764
1792,157057.87358604718
1793,136433.49371865232
1794,144565.4292644054
1795,135257.11977983057
1796,125365.4637048531
1797,115322.68701008306
1798,121867.67565864889
1799,110884.08688773811
1800,131395.88146216984
1801,132050.58783979135
1802,135378.66980617592
1803,149441.30629685134
1804,146486.55859132032
1805,137980.22967126736
1806,125190.08064064976
1807,132459.2588722478
1808,121081.84118204724
1809,112304.5888186523
1810,141841.8036485318
1811,112670.16022587559
1812,98514.38664384716
1813,119579.84179960468
1814,94333.85129723766
1815,52351.12159337155
1816,99189.27333620087
1817,107768.69481782797
1818,137658.38959378816
1819,126738.06642866594
1820,57857.524056941955
1821,98966.23458606728
1822,148047.49698732566
1823,42242.431155936036
1824,133871.85956309596
1825,135961.6892470891
1826,99011.95772412742
1827,106916.80208059301
1828,129655.09257403608
1829,116026.47993568542
1830,136487.93537923464
1831,143923.3792599058
1832,111306.78931325133
1833,140835.88737468302
1834,130156.11962954975
1835,134634.70082525926
1836,124239.82164951033
1837,99428.70490461918
1838,122852.09923712154
1839,100858.76168907968
1840,151363.6485926783
1841,138492.63143771223
1842,84595.26566192361
1843,139046.8088611471
1844,134589.4856173459
1845,146974.7132775146
1846,154864.57067912602
1847,165130.18582755222
1848,53833.4170909493
1849,110171.034979219
1850,124097.77586516003
1851,158314.67511940195
1852,128730.36999946559
1853,143763.05093504582
1854,171412.12197357087
1855,153393.70405221937
1856,224582.75578236923
1857,153495.91758195948
1858,136970.3643799453
1859,120892.16354003538
1860,154354.08364634786
1861,121797.92707290441
1862,274665.38605738705
1863,254863.28720179244
1864,254863.28720179244
1865,349018.33540124114
1866,348924.87365196523
1867,234637.97732798345
1868,311196.07231507305
1869,210310.81670679466
1870,222530.96913167302
1871,244822.1698341198
1872,174917.06534616154
1873,245729.8406142491
1874,147636.31789212246
1875,189795.24257489794
1876,197196.62319654584
1877,216325.70851833405
1878,201838.80195326195
1879,131796.43264159848
1880,135805.5598398732
1881,251890.88233020267
1882,249377.722752658
1883,187961.34526684976
1884,203284.50928336344
1885,248449.8916934843
1886,300371.85174523835
1887,206269.2486643362
1888,257344.65376768744
1889,167765.33210850565
1890,123061.83995772373
1891,137066.16579919413
1892,108291.89826972439
1893,132998.3061128549
1894,135700.10652791656
1895,141442.48696994793
1896,123972.4622938255
1897,117619.07842241222
1898,116077.96961496984
1899,153276.94393327215
1900,139969.10515305525
1901,169689.42405553654
1902,140888.86057117686
1903,208737.61496002701
1904,134964.7464388462
1905,190305.30304044395
1906,155553.19365205136
1907,194485.7244045669
1908,113508.18542154637
1909,136481.06766025428
1910,124514.53215837119
1911,201667.83474676564
1912,308762.39845291944
1913,147683.99698425908
1914,61250.25787103265
1915,348107.7334542465
1916,72619.73049962484
1917,249282.3379976982
1918,142052.53345241584
1919,171547.6547989058
1920,168086.1671077531
1921,405155.0150106171
1922,315979.92638544913
1923,213011.83380101147
1924,230783.68990041784
1925,214672.83736507595
1926,394978.20479477395
1927,137434.32458097357
1928,158279.39613398368
1929,123944.00215001621
1930,129383.0464667548
1931,142672.87925098874
1932,136485.07974712376
1933,180659.82069244358
1934,179931.9581038061
1935,174622.75093654517
1936,184684.60670817195
1937,175507.98081033997
1938,181285.44446851112
1939,246184.15853171956
1940,188282.85289540343
1941,172196.49292890058
1942,184047.12702977995
1943,206466.44528988804
1944,347073.93808918766
1945,400191.53310936387
1946,147895.36821254174
1947,249516.72810725344
1948,159000.4960791701
1949,238072.0970677916
1950,183945.41066336734
1951,248935.98181078682
1952,215301.49789419328
1953,171624.13373567065
1954,178289.25996061714
1955,134899.56106182135
1956,290174.56275303185
1957,155007.92108790256
1958,300371.85174523835
1959,143050.8726286462
1960,111825.5725192232
1961,109812.10536242038
1962,98376.93021125297
1963,99012.36889114742
1964,107483.88945921403
1965,150552.40367186896
1966,139079.17676162804
1967,288267.0971720546
1968,448568.323032382
1969,405822.3839930356
1970,426554.3312001159
1971,459845.32236670103
1972,396126.66348657
1973,278369.43271107425
1974,319099.3770395465
1975,431382.3966106261
1976,256575.10884834797
1977,389541.807249113
1978,364019.4111482095
1979,310262.285396708
1980,200054.64645665142
1981,347268.0393389479
1982,221428.40339577163
1983,213831.1420333002
1984,171378.6355679534
1985,219087.888636907
1986,213215.13215910643
1987,182717.8039226178
1988,175881.29935796064
1989,189932.05088200423
1990,215556.35985939996
1991,220842.66606025532
1992,213158.7204739464
1993,171862.01739058338
1994,236948.9302873921
1995,182717.8039226178
1996,261785.17752956875
1997,302100.4171961711
1998,304430.9404353316
1999,262307.18279472773
2000,318786.46037158545
2001,258302.74026200233
2002,241960.07853741033
2003,251380.0925141829
2004,276823.80902676826
2005,214464.5822127246
2006,215116.57694712136
2007,247961.11967728735
2008,212264.4119398744
2009,189870.57897441462
2010,189795.24257489794
2011,134753.01629791156
2012,171743.17074072117
2013,178786.65149991206
2014,192301.48942639353
2015,194401.07244973464
2016,189427.96479002372
2017,190992.58992748143
2018,127234.16282765573
2019,135586.98346406312
2020,109757.07814359487
2021,107589.80425347804
2022,180879.72463272972
2023,143811.88522480612
2024,279796.40797933494
2025,364989.38966554636
2026,174917.06534616154
2027,155672.12203193165
2028,155807.16100269256
2029,170969.88143561943
2030,268455.9510061262
2031,220576.37872466753
2032,240477.61034263208
2033,248647.27966078816
2034,160289.9159148301
2035,209187.4255364605
2036,191155.46916619057
2037,205788.44937831932
2038,292638.27873778366
2039,206039.1248181972
2040,272423.83870421996
2041,287383.3229044058
2042,200054.64645665142
2043,167703.696313416
2044,166253.82833376736
2045,207668.85281221458
2046,139609.2910913571
2047,151560.43896319854
2048,137238.54350416106
2049,140835.88737468302
2050,170547.4763739675
2051,110114.46208307988
2052,128551.5404153997
2053,149434.18039821307
2054,83886.24147046327
2055,154004.21022098503
2056,146685.80251121678
2057,123348.90323482911
2058,223495.41456455094
2059,137005.33605201865
2060,178516.20387430882
2061,172374.00602489535
2062,135733.11730996074
2063,114156.59502834357
2064,140752.608353427
2065,111038.97315216606
2066,163371.86353019794
2067,116828.39369970885
2068,141194.41957734287
2069,82631.52902701292
2070,109165.67900002857
2071,98894.68892353805
2072,131765.37540802258
2073,139014.19994863242
2074,178009.07493079122
2075,136970.3643799453
2076,118505.3645989893
2077,155310.28155810325
2078,132202.3263967377
2079,125841.91241581934
2080,117238.04203187564
2081,126272.47660406579
2082,131788.75073476904
2083,144083.74695601637
2084,113968.00761622713
2085,126226.99107190511
2086,108358.92065081227
2087,123346.50134846797
2088,107823.82532540672
2089,82758.90565309123
2090,131149.4069062077
2091,111613.66313942256
2092,126678.0321897128
2093,118979.85721690454
2094,108256.70468374727
2095,140802.11731599292
2096,82758.90565309123
2097,98420.33389592425
2098,144574.74325660928
2099,55066.47051299384
2100,68702.77572815391
2101,117129.29937360068
2102,130468.08080447908
2103,99683.42979761299
2104,129584.07599950783
2105,126654.87025678363
2106,71327.0330982132
2107,188412.4921278524
2108,115322.68701008306
2109,107787.66948111102
2110,129970.89225842492
2111,138020.73589386293
2112,137133.82876391298
2113,122615.00172992733
2114,116177.34197113191
2115,156730.32297147828
2116,120099.76043578863
2117,151134.78398671016
2118,124206.17103813057
2119,113678.7381218879
2120,114362.40643039299
2121,86127.58247992863
2122,114964.72630960918
2123,89455.74946358877
2124,153065.95163516345
2125,135698.11588321984
2126,148047.49698732566
2127,174281.52123940762
2128,128730.51106382336
2129,99621.25477719355
2130,135014.9765441924
2131,143782.08268723357
2132,107727.93567123951
2133,120294.68546885681
2134,114103.29982157564
2135,90089.68133825241
2136,74691.53651194256
2137,115314.9030154611
2138,135854.49415423843
2139,151638.18854227365
2140,135119.28853734687
2141,140309.30707484102
2142,133883.06509542355
2143,150134.2676315763
2144,113889.06258938422
2145,138686.86004126846
2146,157057.87358604718
2147,151039.9371001168
2148,127725.17942707613
2149,144017.08492831592
2150,212651.42790916798
2151,112162.4682554383
2152,165580.99250330197
2153,174719.3968151516
2154,106703.31015412482
2155,132276.20372146548
2156,275763.09953970695
2157,241225.4883244441
2158,246118.52508622428
2159,213003.96400604086
2160,178437.3352598227
2161,241788.94742557622
2162,400658.9418928748
2163,360980.86234721116
2164,242236.52295744375
2165,186547.24678329483
2166,151008.8504357281
2167,216298.9984002517
2168,192937.46773861468
2169,190688.1955999147
2170,212677.19310247345
2171,148496.34939249186
2172,139686.69936687368
2173,160796.01829518098
2174,232861.56243389295
2175,283154.0910949995
2176,308314.6898990498
2177,243640.6131585452
2178,201148.1397719671
2179,144223.88112773764
2180,216562.1798435259
2181,187430.76872066892
2182,218468.4349350088
2183,192108.80126501416
2184,129160.33314640251
2185,119107.03787038474
2186,145470.62760743176
2187,153647.18576601468
2188,156472.5389898886
2189,243475.434082361
2190,83117.92154436755
2191,83329.76318351105
2192,103060.02996674695
2193,106841.60840588888
2194,98825.35545159315
2195,121003.96914998401
2196,95631.77366673699
2197,125296.56337755457
2198,154791.30498015514
2199,174459.99907355162
2200,137696.72736393678
2201,134340.62229737762
2202,192686.60526341686
2203,142505.2226526371
2204,179689.87998081875
2205,113059.61977631993
2206,135315.0414402108
2207,209843.60911591904
2208,243643.16269691478
2209,203035.1816388338
2210,120004.23228185259
2211,115135.33324513704
2212,118692.73277296172
2213,101005.4221153344
2214,139938.36925146612
2215,99649.6263754599
2216,146563.21801188838
2217,76112.11852100372
2218,71903.16699333064
2219,62693.89447417221
2220,72338.238123619
2221,349250.21294455
2222,277870.15711213794
2223,281860.6403479866
2224,215301.49789419328
2225,122070.37471045103
2226,197043.35612521874
2227,198050.04836705697
2228,267024.96017293155
2229,248991.98464860543
2230,157151.59692269255
2231,214037.4039949238
2232,186001.98904702315
2233,181411.46326075733
2234,239999.51933501736
2235,215000.898023727
2236,267804.5989388141
2237,346069.1109022418
2238,189870.57897441462
2239,110737.62395815758
2240,158264.22159664982
2241,154994.48203080532
2242,132175.132463961
2243,134563.8480501141
2244,95767.02326199999
2245,93592.06047161846
2246,140762.71530064344
2247,108040.83894921301
2248,126860.74919090673
2249,128111.54007518402
2250,133859.41160066443
2251,109966.7962118949
2252,174434.38466591964
2253,154899.74158395268
2254,171884.5571259258
2255,181386.56564174892
2256,174759.91191465498
2257,213188.46220185535
2258,163410.77703033615
2259,174805.97902424153
2260,152944.88775203264
2261,181229.04707151718
2262,201354.80455025026
2263,393907.4692234841
2264,464290.9783780493
2265,155672.12203193165
2266,283903.66819227155
2267,409207.83885241864
2268,462697.4823846307
2269,156171.95482943417
2270,184303.4299422582
2271,214037.4039949238
2272,187732.2494046419
2273,167044.8118048815
2274,173690.02616098544
2275,155374.89871401718
2276,182799.76663896325
2277,187701.13845260028
2278,150695.28781671086
2279,125734.69750376209
2280,114816.19696452444
2281,180733.45948590024
2282,188412.4921278524
2283,100941.68058422257
2284,114816.19696452444
2285,139583.31809188167
2286,128649.46271229003
2287,342196.14267799427
2288,278202.40420494863
2289,411502.36933600437
2290,477713.2329864496
2291,352912.6394728763
2292,449818.93053169287
2293,477713.2329864496
2294,404622.22105757555
2295,472964.6680745802
2296,241798.46599815058
2297,311007.81903935823
2298,332217.48857516755
2299,388772.69445486966
2300,329945.75541849266
2301,283726.592050741
2302,261487.2464264223
2303,249075.84038907712
2304,259707.9083380944
2305,194596.61175670274
2306,198721.96200832247
2307,198876.11606927525
2308,231294.79864767537
2309,275833.38020050083
2310,212790.44262896184
2311,200825.4617790205
2312,172170.4863811557
2313,174917.06534616154
2314,171378.6355679534
2315,180016.72396362256
2316,181053.88868926468
2317,186411.03233113996
2318,180654.54514622234
2319,179394.19330658158
2320,181279.55110070077
2321,239561.612191346
2322,180605.41877694475
2323,182958.69396559623
2324,171378.6355679534
2325,213215.13215910643
2326,171589.5268492347
2327,213831.1420333002
2328,215610.51978470953
2329,183439.94143340315
2330,181239.16568786404
2331,380167.6574198642
2332,404084.9021101563
2333,318270.8038243698
2334,251072.28536517455
2335,266073.2522966541
2336,324504.02216437703
2337,192937.46773861468
2338,265529.4177535258
2339,230934.5502167336
2340,401631.8247226462
2341,216317.3057409704
2342,229304.83727391137
2343,228383.27210706827
2344,215011.32247787862
2345,230121.74585682715
2346,215038.86126397806
2347,201238.89156107948
2348,236628.21719294312
2349,174645.992963504
2350,284099.86031434545
2351,251111.86790203088
2352,252202.538095344
2353,268239.9974251821
2354,131260.88238306658
2355,139278.97247455886
2356,153911.48568956918
2357,197985.3211783311
2358,195901.1335875621
2359,129876.02923920141
2360,110799.06773529886
2361,145273.25542906232
2362,288337.3976463671
2363,137984.9256810078
2364,151524.4606871788
2365,213158.7204739464
2366,181146.92687265563
2367,215000.898023727
2368,213158.7204739464
2369,213215.13215910643
2370,170476.49565151526
2371,170828.01453864577
2372,189675.1984201626
2373,276230.6589697047
2374,306947.38206232304
2375,240203.1732151591
2376,259833.9692580351
2377,320301.4477047883
2378,142017.4936214995
2379,197883.03161647782
2380,151712.14686675885
2381,170849.4432062253
2382,198638.80221081688
2383,208958.46659402247
2384,246722.85406786398
2385,161004.02395414864
2386,136519.42636296168
2387,137263.96066488084
2388,98233.89289877692
2389,123045.2309577862
2390,146409.87383299394
2391,145134.0531198921
2392,112304.5888186523
2393,164137.2584778808
2394,137961.43879584435
2395,208213.61538153142
2396,143923.3792599058
2397,218898.19409408892
2398,131670.00726092458
2399,60465.36818878999
2400,55855.22114439962
2401,119653.92586443103
2402,135438.14219971068
2403,137218.38332338654
2404,150552.40367186896
2405,161004.02395414864
2406,139394.04460525533
2407,130346.15300632261
2408,138556.91216876844
2409,132955.65569551275
2410,169995.81993211707
2411,120261.36920321098
2412,159949.25621484738
2413,134490.5498786451
2414,139823.38354986036
2415,133834.66883529368
2416,120680.60694329653
2417,128551.93703793312
2418,128538.64552781727
2419,131184.3613792273
2420,128057.07598027734
2421,140203.18533973218
2422,109732.25795846326
2423,115508.5724694963
2424,151540.2932043684
2425,203026.82096121734
2426,139921.08906147533
2427,132087.29042477673
2428,159833.66210706145
2429,112038.83974102282
2430,131681.19115069773
2431,109777.63635528334
2432,146803.89184658564
2433,146947.8787062151
2434,139663.03482082763
2435,159185.7719770663
2436,114925.59803277119
2437,95550.33629787104
2438,129745.9168668578
2439,106998.09404445607
2440,113866.28488041695
2441,104433.82415569377
2442,98523.19025247914
2443,125681.77534349594
2444,133186.53467110166
2445,88106.42899771019
2446,134008.0810171174
2447,170547.4763739675
2448,140270.31358318368
2449,110844.82697965765
2450,143378.8110243811
2451,122993.20369820176
2452,182068.1379124924
2453,88558.83315462779
2454,128323.227825357
2455,115421.37638903459
2456,133969.59892045276
2457,113102.13698318458
2458,123852.5222883266
2459,110238.37534788232
2460,139138.60405331606
2461,124764.90497003886
2462,139392.90645951746
2463,116165.0357439714
2464,177365.23428460988
2465,133238.6326366816
2466,119141.75173165787
2467,135463.96785221284
2468,78846.60976417341
2469,79904.38590037376
2470,188113.50045641817
2471,191695.70920919537
2472,159467.87756118338
2473,108395.60323808693
2474,80493.74283070416
2475,206704.8198942856
2476,114695.62766062567
2477,130317.90466755381
2478,155688.76523558013
2479,93722.40436767042
2480,145470.62760743176
2481,121223.90129136645
2482,129970.89225842492
2483,108964.54623215777
2484,120538.17248525008
2485,124902.94821716577
2486,153975.03771626292
2487,185251.59177289376
2488,147919.54710204422
2489,146667.30293225235
2490,146245.1274721348
2491,89370.001095461
2492,197014.75816304144
2493,153176.8213032624
2494,148299.76950221625
2495,105008.306498003
2496,246275.20842001142
2497,152138.85696336467
2498,115982.4668856371
2499,95305.39319986697
2500,138827.978751414
2501,136418.22729063415
2502,148843.46285904234
2503,95948.70234358941
2504,196511.51016379465
2505,226589.34665782496
2506,252358.78370898834
2507,290466.8926456599
2508,251072.28536517455
2509,216877.24190540356
2510,218441.55791776715
2511,175676.49599976445
2512,203284.50928336344
2513,219022.23579343018
2514,244308.8673828919
2515,150198.7067472384
2516,172170.4863811557
2517,141843.16666393852
2518,152933.7282739833
2519,221362.0491865155
2520,210933.25392042904
2521,192551.23697271862
2522,223509.1563590088
2523,121140.07351895637
2524,137362.17803760123
2525,150442.62948930805
2526,145557.30128111472
2527,110132.35981707613
2528,135169.68010734656
2529,133201.52530744934
2530,120118.07285568347
2531,250805.7973562346
2532,221362.0491865155
2533,197694.89148253875
2534,237991.26467466023
2535,308252.34061688476
2536,232237.84931250368
2537,220958.1316781014
2538,182026.04460294376
2539,186278.46229122786
2540,182304.51720988122
2541,179862.80240983883
2542,167987.0293211559
2543,133877.36952224668
2544,122610.12750118137
2545,133821.08734453787
2546,137295.268431298
2547,139818.83070655726
2548,153647.18576601468
2549,162793.64605893102
2550,236126.72853000642
2551,138286.41720938252
2552,128603.8948661254
2553,78125.78677543926
2554,100470.71699794049
2555,115911.03787440287
2556,103330.97772754928
2557,110906.00409425145
2558,144223.88112773764
2559,141151.55128214465
2560,145350.5922606049
2561,135112.80254364148
2562,136220.38089708876
2563,146947.8787062151
2564,196677.99578824686
2565,145632.61227477292
2566,166987.2612952436
2567,136645.73084172638
2568,191787.96472931025
2569,215545.78994653825
2570,116145.5925909941
2571,194743.73507213112
2572,147533.18292791376
2573,221771.7144580204
2574,245566.6404588609
2575,124452.29978119397
2576,120676.79240542553
2577,155964.61075411973
2578,85560.867243382
2579,64177.95258247677
2580,116047.11565127918
2581,111084.54034002997
2582,108143.95763911301
2583,290951.5982808006
2584,165318.88795002698
2585,196009.1892698956
2586,215637.4463947279
2587,196587.70955357357
2588,141268.21406670476
2589,150833.4908782219
2590,216325.70851833405
2591,221592.33764985277
2592,215000.898023727
2593,260855.97897355037
2594,174852.43884217547
2595,197903.3099496182
2596,321753.2374827889
2597,196483.60083220847
2598,285340.6151193401
2599,337073.40599595243
2600,149163.66568675506
2601,146719.12592896336
2602,81225.09106394723
2603,98331.99033781214
2604,97057.49556902664
2605,80405.92798301451
2606,153391.88041070697
2607,201868.25923938153
2608,189559.5188533321
2609,171159.85804270385
2610,109061.4958614794
2611,124813.50933708761
2612,156485.7540776168
2613,131313.85912323085
2614,123691.79689945812
2615,151524.4606871788
2616,146656.1214463791
2617,182395.26209135322
2618,185308.51928574964
2619,191050.7362458471
2620,181356.17485848974
2621,176093.57235261507
2622,178568.08200875155
2623,245064.80073411
2624,313235.85681094154
2625,303560.05865658156
2626,169773.20115578835
2627,162497.57535919108
2628,455633.179709335
2629,459845.32236670103
2630,368436.8195551972
2631,486072.2218782766
2632,436492.668952486
2633,304617.890735928
2634,418483.22712352633
2635,153911.48568956918
2636,172778.21764248615
2637,178855.2617802989
2638,263173.63087282894
2639,182664.5584729952
2640,153393.70405221937
2641,104792.35390880461
2642,196195.14573430587
2643,95053.54356711733
2644,134051.89623776023
2645,101293.03287993482
2646,96954.20568276756
2647,110788.74394784756
2648,141556.13437817403
2649,144990.0350490602
2650,135464.2460040249
2651,145399.90932766392
2652,412179.12634734955
2653,252056.25479583087
2654,230401.83877259557
2655,418988.1325402895
2656,327121.1534318065
2657,333573.02910920716
2658,282801.03150818776
2659,283792.7164766782
2660,378707.65681297204
2661,352445.80441760895
2662,366539.53249681153
2663,285095.3393460231
2664,266357.0401912564
2665,330951.1791865699
2666,282103.66775110987
2667,174409.32714162394
2668,179664.69836269246
2669,182238.25021189245
2670,283106.5318917606
2671,179354.82105908243
2672,182950.24168189158
2673,203778.21397988638
2674,198720.950342317
2675,171589.5268492347
2676,185627.76716968164
2677,199612.94279860434
2678,242661.43344576636
2679,268443.758649083
2680,253738.25977752937
2681,409740.65875203884
2682,322454.07563839946
2683,532379.4724666304
2684,317030.5577975259
2685,326153.64966742403
2686,264370.4397395825
2687,319846.5150594937
2688,213456.49457563413
2689,201238.89156107948
2690,429655.2696498884
2691,186584.456903019
2692,118530.62188061391
2693,199875.40870715477
2694,131943.64015506595
2695,195171.44188581983
2696,182026.04460294376
2697,185830.9930485322
2698,187732.2494046419
2699,177445.3086512517
2700,167772.52894616066
2701,153722.00306015488
2702,107424.47953391788
2703,122972.14549408265
2704,137066.5808486929
2705,122834.57308509605
2706,109376.78459036577
2707,124576.73406781968
2708,134472.77847136516
2709,106228.718511884
2710,130958.67200524623
2711,300489.12777281506
2712,387653.56858522276
2713,171589.5268492347
2714,155923.95157418694
2715,172374.00602489535
2716,155512.3879723639
2717,187949.48506125045
2718,224885.5613282324
2719,155785.69615087914
2720,166012.57796788696
2721,136129.26869703873
2722,159607.07648319853
2723,143490.42429951977
2724,128517.77175676267
2725,138622.51902390947
2726,151885.19893923638
2727,174852.43884217547
2728,173324.8754900618
2729,155096.21835250902
2730,146947.8787062151
2731,126729.1987662228
2732,127342.88812596237
2733,158014.4195626703
2734,140071.8810035313
